Project ID,Project Name,Project State,Project Link,Project Category,Project Image,Project Overview,Project Goal Amount,Project Pledged Amount,Project Funded Ratio,Project Country,Project Locality,Project Currency,Project Backers Count,Creator ID,Creator Name,Creator Profile Link,Creator Biography,Creator Joined Date,Creator WebSite 1,Creator WebSite 2,Creator WebSite 3
22403127,The vision of a future without Alzheimer's disease,failed,https://www.kickstarter.com/projects/1294150460/the-vision-of-a-future-without-alzheimers-disease,Technology,https://ksr-ugc.imgix.net/assets/012/177/768/173ca7fcf86fd8634d6a5a2682335c73_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739653&auto=format&frame=1&q=92&s=c618168a3a1a22e3e34fd7503368714e,"Worldwide, about 35 million people are currently suffering from Alzheimer's disease.",550000.0,954.0,0.17345454545454544,Germany,"Geltendorf, Germany",EUR (€),33,1294150460,Ralf Uhlemann,https://www.kickstarter.com/profile/1294150460,"Due to my work as a quality manager for medical devices have often come into contact with the issue of Alzheimer's disease.
",Jun 2015,http://www.ceretis.com,,
731903287,Chaos was the past - the future belongs to the PERSONAL DESK,failed,https://www.kickstarter.com/projects/1671098495/chaos-was-the-past-the-future-belongs-to-the-perso,Technology,https://ksr-ugc.imgix.net/assets/012/183/228/e16bbf340a25356915cebb87f7ce3306_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739818&auto=format&frame=1&q=92&s=dbd7d23a76c95ae65efce3ebb8f22273,A completely new type of PC ... invisible ... effectively ... creativ! The future of PCs is IN the desk ... not dusty on the top!,50000.0,20.0,0.04,Germany,"Fehmarn, Germany",EUR (€),1,1671098495,Markus Kentzler,https://www.kickstarter.com/profile/1671098495,"After my first education as carpenter (1988-1990), I took a second education as industrial clerk (1990-1993) and completed it with top marks.",May 2015,,,
1912961177,Adaptive Home Automation,failed,https://www.kickstarter.com/projects/768652671/adaptive-home-automation,Technology,https://ksr-ugc.imgix.net/assets/012/157/229/1c9d7df7ca410de25c2c86c034bf42b2_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738937&auto=format&frame=1&q=92&s=783a0386c5e203bbdddd91eab0a8ed8d,A learning home automation system which is independent of any wearables and adapts individually to its users and their habits,2000000.0,25.0,0.00125,Germany,"Berlin, Germany",EUR (€),1,768652671,Peter Lemke,https://www.kickstarter.com/profile/768652671,"Geboren a 23.04.1964
",Jun 2015,,,
1266019797,DruckWege ReCoat,failed,https://www.kickstarter.com/projects/257551006/druckwege-recoat,3D Printing,https://ksr-ugc.imgix.net/assets/012/167/409/5c3acc08e4b0db7d60a30009090d6918_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739243&auto=format&frame=1&q=92&s=59cd325aa1b373166d6a6d89455a7afb,"Repair your SLA printer by yourself. DruckWege's solution: ReCoat DIY kit. Together, we can make SLA printing more affordable.",15000.0,1387.0,9.246666666666666,Germany,"Cologne, Germany",EUR (€),24,257551006,A+F Engineering,https://www.kickstarter.com/profile/257551006,"DruckWege is a team of two German engineers situated in Hennef, close to Cologne (Germany) dealing with 3D printing and engineering.",Apr 2015,http://www.DruckWege.com,,
1451413874,Fafano - your online marketplace - with a clear conscience,failed,https://www.kickstarter.com/projects/1886352455/fafano-fair-for-animals-and-nature-original,Web,https://ksr-ugc.imgix.net/assets/012/168/692/b951c0573fed20b723ef756480bd7242_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739279&auto=format&frame=1&q=92&s=b7e442ba59f87335147b6840522e7d22,"online marketplace for free of animal testing, vegan, organic and eco- friendly products",60000.0,51.0,0.08499999999999999,Germany,"Deutsch, Germany",EUR (€),2,1886352455,Fafano,https://www.kickstarter.com/profile/1886352455,"Fafano was created by animal friend Ramona Henne. After seeing an animal experiment documentation, she decided to stop using such products. But, soon she saw there is no easy way... there is no market on the products which shows if they do animal experiments or not.
",Jun 2015,https://www.facebook.com/fafano.de,http://www.fafano.de,https://twitter.com/fafano_de
1349435276,Sauschwänzlebahn - das hist. Wahrzeichen wandernd erleben,failed,https://www.kickstarter.com/projects/sauschwaenzlebahn/sauschwanzlebahn-das-hist-wahrzeichen-wandernd-erl,Technology,https://ksr-ugc.imgix.net/assets/012/164/479/62c3b2c089069665effb969af5e8ac02_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739162&auto=format&frame=1&q=92&s=aa3d3766b4807edad61c7e4ce26a2d64,"Damit die Entstehung der Bahn den Gästen eindrucksvoller präsentiert werden kann, möchte wir ein Bahnerlebnisweg anlegen & betreiben.",50000.0,182.0,0.364,Germany,"Blumberg, Germany",EUR (€),3,1585243263,Sauschwänzlebahn,https://www.kickstarter.com/profile/sauschwaenzlebahn,"Die Sauschwänzlebahn ist eine weltbekannt und vielfach ausgezeichnete Museumsbahn, welche imposante Brücken und Tunnel aufweist. Der Name ""Sauschwänzlebahn"" komt von ihrem gewundenen Streckenverlauf, welcher auf der Karte an ein gekringeltes Sauschwänzle erinnert. ",May 2015,http://www.sauschwaenzlebahn.de/de/home.html,,
1063249603,The Cool Cube,failed,https://www.kickstarter.com/projects/1137073323/cool-cube,Gadgets,https://ksr-ugc.imgix.net/assets/012/165/050/d7e9ff903720689e75c661d4a85e2512_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739177&auto=format&frame=1&q=92&s=abb411830167a2c5096337ab6c62bb6c,The Cool Cube is a small humidifier that also cools the air with a power consumption of 15 watts.,15000.0,505.0,3.3666666666666663,Germany,"Stuttgart, Germany",EUR (€),4,1137073323,Sebastian Weber,https://www.kickstarter.com/profile/1137073323,"My name is Sebastian Weber, I'm 28 years old, software Developer and program for my life happy.",Jun 2015,,,
531662178,wordycat,failed,https://www.kickstarter.com/projects/wordycat/wordycat,Web,https://ksr-ugc.imgix.net/assets/012/136/706/839658db6f81bb88059f24e392c51f06_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738263&auto=format&frame=1&q=92&s=7f64ff7ef5a9ea4dc19624658d04cd03,wordycat is an exclusive network in which freelance language professionals and their customers meet at eye level.,50000.0,5202.22,10.404440000000001,Germany,"Mannheim, Germany",EUR (€),95,1151596261,wordycat,https://www.kickstarter.com/profile/wordycat,"We are a team of three. 
",May 2015,http://www.wordycat.com,https://www.facebook.com/loveyourtranslator,http://loveyourtranslator.com/
2130632129,Stop Stuttering,failed,https://www.kickstarter.com/projects/574535403/stop-stuttering,Technology,https://ksr-ugc.imgix.net/assets/012/170/553/cf0e28811e767c7d2181a3179b3f5caf_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739424&auto=format&frame=1&q=92&s=bde2f507337308c6f9e1981c777aac26,"Ein System ,das aus 3 Teile besteht ,ermöglicht für den Stottere eine Selbstkontrolle auf Atemrhythmus und Stimme Frequenz.",6000.0,10.0,0.16666666666666669,Germany,"Darmstadt, Germany",EUR (€),1,574535403,Yassine Allani,https://www.kickstarter.com/profile/574535403,"Hallo,
",Jun 2015,,,
842329859,"Rockwire - High-quality, lossless, guitar cable",failed,https://www.kickstarter.com/projects/722263246/the-perfect-guitar-cable-handsome-lossless-afforda,Sound,https://ksr-ugc.imgix.net/assets/012/151/370/f2bc47f5ad74a94f9e33bc286df52f8a_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738763&auto=format&frame=1&q=92&s=1231e95e55748bc97145524aefec5114,The uncompromising guitar cable: double shielding. Lossless transmission. Noisefree plugs. High-quality look. Affordable price.,4000.0,1464.0,36.6,Germany,"Vreden, Germany",EUR (€),49,722263246,Simon Kemper,https://www.kickstarter.com/profile/722263246,Mein Name ist Simon Kemper. Ich bin professioneller Recording Engineer und leidenschaftlicher Gitarrist aus Deutschland.,May 2015,http://soundcloud.com/mary-the-boys,,
1452383094,Selbstkühlendes Suspensorium,failed,https://www.kickstarter.com/projects/335248886/selbstkuhlendes-suspensorium,Wearables,https://ksr-ugc.imgix.net/assets/012/165/576/3c66403c8d28b66085d6043cce02910b_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739192&auto=format&frame=1&q=92&s=b518a77081145d57e3e5b6452bf8c8b5,Ein Suspensorium das den Hodensack auf optimale Temperatur kühlt. Das Projekt dient der Erstellung eines Prototyps.,500.0,0.0,0.0,Germany,"Gemeinde Reutlingen, Germany",EUR (€),0,335248886,Christof Niederfeld,https://www.kickstarter.com/profile/335248886,,Jun 2015,,,
471671499,Drop-It,failed,https://www.kickstarter.com/projects/655501267/drop-it,Apps,https://ksr-ugc.imgix.net/assets/012/173/915/d71d3b62e11ca491914cfdb6221a5c34_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739540&auto=format&frame=1&q=92&s=554e0791d1b91d6535260a852c8b826c,"I want to develop an App, that allows you to share everything from one Cloud-Server, which works with all other Clouds.",100000.0,0.0,0.0,Germany,"Hechingen, Germany",EUR (€),0,655501267,Alkan Boztepe,https://www.kickstarter.com/profile/655501267,"Ich heiße Alkan, wohne in Baden-Württemberg, Deutschland und bin 20 Jahre alt. Derzeit studiere Ich Wirtschaftsingenieurswesen im 2. Semester auf der Hochschule Albstadt-Sigmaringen. Ich bin ein sehr Technik-Begeisteter Mensch, diese Idee habe ich schon länger im Kopf, leider habe ich nie gewusst wo und wie Ich anzufangen habe. Durch viel Recherche habe Ich mir vieles selber beigebracht.",Jun 2015,,,
2127990478,Free IT Services - Share your knowledge,failed,https://www.kickstarter.com/projects/112752124/free-it-services-share-your-knowledge,Technology,https://ksr-ugc.imgix.net/assets/012/163/590/0cd7838ab47d4e7f92753f68e7c0f60f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739135&auto=format&frame=1&q=92&s=e6849284b36c480de5a81d6ed3072d66,"Teile deine IT Kenntnisse und unterstütze Menschen, die deine Hilfe benötigen. Nutze die Chance ein Ehrenamt von zu Hause aus auszuüben",9500.0,0.0,0.0,Germany,"Frankfurt, Germany",EUR (€),0,112752124,Philipp Klußmann,https://www.kickstarter.com/profile/112752124,,Jun 2015,,,
2067882983,"Sun, wind & advertising --- Sonne, Wind & Werbung",failed,https://www.kickstarter.com/projects/76236236/sun-wind-and-advertising-sonne-wind-and-werbung,Technology,https://ksr-ugc.imgix.net/assets/012/163/595/133ebe1be193e96b411e4144fcc4b06d_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739136&auto=format&frame=1&q=92&s=a23c1fc7ff033c7807c7271218ea6332,Through conventional luminous advertising  we developed the great idea to produce luminous signs without any powerline connectivity.,100000.0,0.0,0.0,Germany,"Deutsch, Germany",EUR (€),0,76236236,Hans -Jürgen Hellpape - Ingo Schanze,https://www.kickstarter.com/profile/76236236,"Hello, we are Ingo Schanze and Hans-Jürgen Hellpape. We combine experiences as technical Designer and business economist MBA with various backround in marketing, advertising (PR) and buildup companies in all facets.",Jun 2015,http://www.crosscon.de,,
1802913929,"24/7 Int. language online school,all u can learn 1 low price",failed,https://www.kickstarter.com/projects/299974924/24-7-int-language-online-schoolall-u-can-learn-1-l,Web,https://ksr-ugc.imgix.net/assets/012/124/257/ad384b5b4657fbb9eceadcd7302f3ba3_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463737924&auto=format&frame=1&q=92&s=75ddf1523794e17151e18b6ba9436a9c,"24/7,International,Online,Language,School",15000.0,0.0,0.0,Germany,"Meckenheim, Germany",EUR (€),0,299974924,G.Waschkuttis,https://www.kickstarter.com/profile/299974924,"Als gebürtiger Kölner bin ich durch Familienwegzug schon früh ausgewandert. Mein halbes Leben habe ich dann im Ausland verbracht und war auch viel auf Reisen. Dadurch habe ich mein Englisch und Spanisch jeweils vor Ort gelernt und tagtäglich durch Umgang mit den Einheimischen geübt.Seit 2013 bin ich in Meckenheim ansässig.Durch meine Tätigkeit als Sprachtrainer hat sich dann die Idee des Learning by doing herausgebildet.Wer schon mal auf Reisen war, weiß, dass man eine Sprache vor Ort besser lernt als wie mit den besten Lernhilfen.Da aber nicht jeder „vor Ort“ lernen kann, heißt die Lösung:Wir bringen den „vor Ort“ zu dir nach Hause. 
",Apr 2015,,,
1564850304,Language Nanny - Learn languages before you even walk,failed,https://www.kickstarter.com/projects/967339324/language-nanny,Web,https://ksr-ugc.imgix.net/assets/012/129/256/7e267c3058426304e23eaeca6f5d4d70_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738061&auto=format&frame=1&q=92&s=7a51be7a785aba841f7d4410e3e064dc,Language nanny connects foreign nannies and parents who want their kid to grow up bilingual. The nannies raise the child bilingual.,15000.0,0.0,0.0,Germany,"Munich, Germany",EUR (€),0,967339324,lukas ketterl,https://www.kickstarter.com/profile/967339324,I always was obsessed with languages and how humans acquire them. Once the idea for language nanny came into my mind I made an effort and now I want to finance it through kickstarter.,May 2015,,,
1954331964,Software Octagon Contact CRM (translation into English),failed,https://www.kickstarter.com/projects/1994988268/software-octagon-contact-crm-translation-into-engl,Software,https://ksr-ugc.imgix.net/assets/012/143/104/77268e727fe3e8e9529203edf98286e3_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738438&auto=format&frame=1&q=92&s=80fb64691b8a03e3313e278af8507a79,The German CRM software Octagon Contact should be translate for international use in the English language.,7500.0,19.0,0.2533333333333333,Germany,"Eschborn, Germany",EUR (€),1,1994988268,Gordon Wenk,https://www.kickstarter.com/profile/1994988268,"Born 1969 in Frankfurt Main, Germany",May 2015,http://www.octagon-elements.de,,
1334914420,eli@s - der digitale Assistent für die Post von morgen,failed,https://www.kickstarter.com/projects/bitkasten/elis-der-digitale-assistent-fur-die-post-von-morge,Web,https://ksr-ugc.imgix.net/assets/012/141/570/94e17477f740c34a414c87b39afcd166_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738391&auto=format&frame=1&q=92&s=a2058a493071c4de1d02b4d9d6a79365,Die Nase voll von Mailkonten und Kundenportalen? Dann lass eli@s und den :::(bit)kasten deine Post ins 21. Jahrhundert bringen.,100000.0,4761.55,4.761550000000001,Germany,"Nürnberg, Germany",EUR (€),8,856434865,Niels,https://www.kickstarter.com/profile/bitkasten,Seit 2008 ist die :::output.ag für unsere Kunden der Partner für Print-Output und I/O Management. ,May 2015,https://www.bitkasten.de,https://www.output.ag,
569844858,SCarP,failed,https://www.kickstarter.com/projects/756972164/scarp,Software,https://ksr-ugc.imgix.net/assets/012/155/161/ddaafc4356a83f0b991810c92f3c755b_original.PNG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738880&auto=format&frame=1&q=92&s=db758763fa4b1af3a8d4b095bb5aa7ac,Simulating the physics of Cars,3700.0,0.0,0.0,Germany,"Chemnitz, Germany",EUR (€),0,756972164,Eric Sieg,https://www.kickstarter.com/profile/756972164,,Jun 2015,,,
603245433,Dating App for the New Genartion Tinder´s small Sister,failed,https://www.kickstarter.com/projects/1535909963/new-app-the-small-brother-from-tinder-app-dating,Apps,https://ksr-ugc.imgix.net/assets/012/158/109/5b97f27cfd7187fa98d9470cf4265e7e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738974&auto=format&frame=1&q=92&s=c373e165fad8e1206fb29436c7307082,A New Dating App Genaration for You from Germany  : ),6900.0,0.0,0.0,Germany,"Berlin, Germany",EUR (€),0,1535909963,Hellodax2014,https://www.kickstarter.com/profile/1535909963,"Moin grüß euch,",May 2015,http://www.jamesfriends.de,,
876401510,"LEDIONIX ONE - Linear T8 LED-Light - ""One for all!""""",failed,https://www.kickstarter.com/projects/ledionixone/ledionix-one-linear-t8-led-light-one-for-all,Technology,https://ksr-ugc.imgix.net/assets/012/148/336/5f161e70da624a1b9d3810f085068db8_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738664&auto=format&frame=1&q=92&s=6e57f3a99bd060dadc42f4fa97f90674,T8 Linear LED Light for all kinds & variations of T8 luminaire magnetic & electronic ballasts,70000.0,311.0,0.44428571428571423,Germany,"Bendorf, Germany",EUR (€),5,1040784546,LEDIONIX One by TIDANIS,https://www.kickstarter.com/profile/ledionixone,"Hi all, I`m Frank, the guy on the picture....but I´m not the head of this project. In 2009 I met Danijel first time. Danijel is the visionary head and engineer of the LEDIONIX One T8 Linear Light. Danijel is an graduated Engineer for electronics & mechanics. His father was an Engineer too. He developed and manufactured any kind of Steel Tools for many well known brands until he got retired. When Danijel nearly 7 years ago got his first contact to LED-Lamps he followed continiously the latest developements. Saving energy just that easy way and for everybody possible was very fascinating to him. ",May 2015,http://www.ledionixone.com,,
1209396610,I Need You,failed,https://www.kickstarter.com/projects/ineedyou/i-need-you-0,Apps,https://ksr-ugc.imgix.net/assets/012/160/800/4f07609dd8a7654b9221c3c90419eb1a_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739051&auto=format&frame=1&q=92&s=6e29709d6379f2940be0a2cadad5908f,Überall. Zu jeder Zeit. Die I Need You App macht es noch einfacher Einen Handwerker zu finden. Sie können das Buchungsdatum im Kalender,25000.0,0.0,0.0,Germany,"Berlin, Germany",EUR (€),0,1839421969,Kevin,https://www.kickstarter.com/profile/ineedyou,"Entschlossen ein schwieriges Projekt zu realisieren! Regeln brechen, neues erschaffen!JETZT",Jun 2015,https://www.facebook.com/pages/I-Need-You/422884374521874,,
1656322498,MeeSites - create websites with ease!,failed,https://www.kickstarter.com/projects/2113344189/meesites-einfach-webseiten-erstellen,Web,https://ksr-ugc.imgix.net/assets/012/161/684/77b10559f6f13e3cd2c04cb731ca9036_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463739074&auto=format&frame=1&q=92&s=9d3e7a7cd3efc47069f3ec3583ae3926,"Run your professional Website with ease - with MeeSites! Website Builder, Webhosting and Domain!",10000.0,3072.0,30.72,Germany,"Aschaffenburg, Germany",EUR (€),8,2113344189,MeeSites - Einfach Webseiten erstellen!,https://www.kickstarter.com/profile/2113344189,"Unser WWW - Webhosting, Wunschdomain und Website-Baukasten. Professionelle Websiten, schnell, einfach und intuitiv - mit MeeSites.",Jul 2014,http://meesites.com/,,
2024258323,MYVR is Virtual Reality for everyone!,failed,https://www.kickstarter.com/projects/1376198060/myvr-vr-for-everyone,Software,https://ksr-ugc.imgix.net/assets/012/149/251/1c4fa314bd0d4885d7fc1be300a3124c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738698&auto=format&frame=1&q=92&s=d136f73294bec8ca263a649a49ed6ac6,Build + Share Virtual Reality Apps within minutes and get your Google Cardboard V2 inspired VR kit as a reward.,20000.0,7217.0,36.085,Germany,"Berlin, Germany",EUR (€),45,1376198060,Hendrik Schenk (deleted),https://www.kickstarter.com/profile/1376198060,,,,,
1014721567,CySec - Alliance Website,failed,https://www.kickstarter.com/projects/1330907002/cysec-alliance-website,Technology,https://ksr-ugc.imgix.net/assets/012/140/634/f1de523c81b46684e8a52c1db247ac75_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738367&auto=format&frame=1&q=92&s=a2a27f14d2e286ff14b7e414d4f07d2d,"The future of sharing cyber security related resources and news. One large blog, where many users unite to a data sharing community.",200.0,1.0,0.5,Germany,"Dresden, Germany",EUR (€),1,1330907002,Max Kossatz (deleted),https://www.kickstarter.com/profile/1330907002,,,,,
1172099311,StoryHome: The Connected Storytelling Device,failed,https://www.kickstarter.com/projects/storyhome/storyhome-the-connected-storytelling-device,Gadgets,https://ksr-ugc.imgix.net/assets/012/121/770/5d18bbdcb653edb734fcf51d77092d8d_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463737858&auto=format&frame=1&q=92&s=317c5cca31a9f0249d51829debdeb35e,A connected audio recorder that help you capture and save your family stories.,140000.0,18334.0,13.095714285714285,Germany,"Munich, Germany",EUR (€),132,550495051,Campfire UG,https://www.kickstarter.com/profile/storyhome,"I've always been fascinated by human nature. After studying history at university, I went on to make short films and then videos for companies. I also managed auditions for film and television, and then train actors at night. Recently, I completed an MBA before embarking on StoryHome.",Apr 2015,https://de.linkedin.com/in/cdavidlees,,
670681374,Project Avatar (Artificial Intelligence),failed,https://www.kickstarter.com/projects/1665382703/project-avatar-artificial-intelligence,Software,https://ksr-ugc.imgix.net/assets/012/137/716/e6a07609ab4ac2d275b5f112d170f2b6_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738292&auto=format&frame=1&q=92&s=bc3d4a44e0a6d399a5c9b9b75154a44d,"Save your mind, your thoughts, your history, create your digital legacy... save yourself. And transfer it to any hardware you want.",21000.0,0.0,0.0,Germany,"Heist, Germany",EUR (€),0,1665382703,Alexander (deleted),https://www.kickstarter.com/profile/1665382703,,,,,
388027587,Online lovelock bridge: LovelyPadlocks,failed,https://www.kickstarter.com/projects/lovelypadlock/lovelypadlocks-share-your-love-and-preserve-it,Apps,https://ksr-ugc.imgix.net/assets/012/145/009/f482e89d32f2aa42bfa89366f810d99f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738506&auto=format&frame=1&q=92&s=770020b1c2f7c55054f675c702e1c835,Online  Love Locks for you...Share your love and preserve it !,10000.0,0.0,0.0,Germany,"Cologne, Germany",EUR (€),0,1642343665,Marco Erbs,https://www.kickstarter.com/profile/lovelypadlock,"Ceo and Founder Lovelypadlocks
",May 2015,http://lovelypadlocks.com/,,
1841452403,Bau einer Zeitmaschine / Building a Time Machine,failed,https://www.kickstarter.com/projects/615445056/bau-einer-zeitmaschine-building-a-time-machine,Gadgets,https://ksr-ugc.imgix.net/assets/012/148/567/02974d7fd560808671d6ade053eb54ae_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738671&auto=format&frame=1&q=92&s=b95ed91608c2b494ee1305751a2bc75d,I'm using all my knowledge and effort to build what humanity has not achieved yet: A time machine. Be part of this giant project now!,10000.0,10.0,0.1,Germany,"Frankfurt Main, Germany",EUR (€),1,615445056,C. Lotz,https://www.kickstarter.com/profile/615445056,"Nach meinem Abitur 2015 bestand stetig der Wille etwas zu ändern. Diesen Willen verwirkliche ich nun in meinem ersten Projekt. Das Streben nach einer Zeitmaschine findet damit möglicherweise ein Ende, vorausgesetzt der Bau derselbigen funktioniert. 
",May 2015,,,
1075904119,ALLROUND- PC: DREAM KÄSTCHEN (Deutschcraft),failed,https://www.kickstarter.com/projects/1556969422/allround-pc-dream-kastchen-deutschcraft,Hardware,https://ksr-ugc.imgix.net/assets/012/148/303/6cb2ebc103c50bd90cb494591017db4d_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738663&auto=format&frame=1&q=92&s=ef3d21a28788480442991a242e4e3eed,"Auf der Suche nach einem gutem Allround- PC? Mit dem Deutschcraft ""Dream Kästchen"" haben sie ihn gefunden.",24999.0,307.0,1.2280491219648786,Germany,"Frankfurt, Germany",EUR (€),2,1556969422,Leonard Lehrnickel,https://www.kickstarter.com/profile/1556969422,"Hallo,
",May 2015,,,
147635303,Open-Source File Encryption,failed,https://www.kickstarter.com/projects/frank-hissen/open-source-file-encryption,Software,https://ksr-ugc.imgix.net/assets/012/149/196/6d868e4d45e7dd7948af0e2990ec0888_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738696&auto=format&frame=1&q=92&s=045036362c1ed68fa7b377ead3b14f6d,CrococryptFile is a file encryption tool which creates encrypted archives of arbitrary files and folders,2500.0,0.0,0.0,Germany,"Deutsch, Germany",EUR (€),0,965499986,Frank Hißen,https://www.kickstarter.com/profile/frank-hissen,"Frank Hißen successfully studied Computer Science at Darmstadt University of Technology (Germany) focusing on IT security. For over 10 years, since his graduation in 2004, he works in various positions as security expert in IT development and consulting projects. He mainly worked for large businesses but also medium-sized companies.",May 2015,http://www.frankhissen.de/,,
1275427757,OpenEars,failed,https://www.kickstarter.com/projects/1553305645/openears,Technology,https://ksr-ugc.imgix.net/assets/012/122/944/222789ef1225f5b24ca61896560c5764_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463737885&auto=format&frame=1&q=92&s=8f8638c854e56f08e1b773651d6c6815,"First Bluetooth In-Ear Headphones to record your video with 3D audio to share & stream, GoPro connection, great sound, HearThrough mode",125000.0,50867.0,40.6936,Germany,"Munich, Germany",EUR (€),342,1553305645,Binauric SE,https://www.kickstarter.com/profile/1553305645,"We at binauric follow the same goal: to connect technology and design and thus change the way people listen to the world.
",Apr 2015,https://www.binauric.com/,,
1362395331,The Sentinel - enhanced mountainbike fork performance,failed,https://www.kickstarter.com/projects/258021526/the-sentinel,Technology,https://ksr-ugc.imgix.net/assets/012/137/762/4be4752d74ecfed24174dc21afa6db3f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738293&auto=format&frame=1&q=92&s=2abc431ad354efd25cb89e76eea41888,The Sentinel is a redesigned fork seal to boost your bike´s fork performance - keeping it 100% protected and lasting. You will love it!,85000.0,15968.5,18.786470588235293,Germany,"Gemeinde Tübingen, Germany",EUR (€),456,258021526,Dämpferklinik,https://www.kickstarter.com/profile/258021526,"Our company 'Dämpferklinik' (founded by Steffen Dittmar and Melanie Keding) provides a service concept for locally operating suspension centers. We supply workshops with service-kits, know-how and tools: that's how we want to make suspension services local again! Our team has years of experience in service and engineering suspension elements - and we're looking forward to producing the Sentinel with your support!",Mar 2015,https://www.daempferklinik.de/,https://www.daempferklinik.de/en/suspension-service/,
1289543574,Linux Desktop in a Browser,failed,https://www.kickstarter.com/projects/784265374/linux-desktop-in-a-browser,Web,https://ksr-ugc.imgix.net/assets/012/140/536/bac9fac436978e087c4ba03562b0fe63_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738366&auto=format&frame=1&q=92&s=ef94063bcc7082efdeda0e37d9cc03ed,I have a website that shows a Linux desktop as a website. Now make it secure and put it on www.try-linux.com.,500.0,20.0,4.0,Germany,"Rauenberg, Germany",EUR (€),3,784265374,Thorsten Staerk,https://www.kickstarter.com/profile/784265374,I am an engineer creating Linux solutions for SAP customer.,Mar 2015,http://www.linuxintro.org,http://www.staerk.de/thorsten,
880904518,Wunschbox  ...so bekommst Du was Du dir wünschst!,failed,https://www.kickstarter.com/projects/1553184874/wunschbox-so-bekommst-du-was-du-dir-wunschst,Apps,https://ksr-ugc.imgix.net/assets/012/134/872/00dd5cc079a309b95077b278f3c23df6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463738217&auto=format&frame=1&q=92&s=838f270620cb17c833843e5100c5cb53,"Mit Wunschbox bekommst DU die Möglichkeit, 
viele Deiner Wünsche, und die Wünsche Deiner Familie&Freunde in Erfüllung gehen zu lassen.",999.0,0.0,0.0,Germany,"Rotthalmünster, Germany",EUR (€),0,1553184874,Edgar Wiefel,https://www.kickstarter.com/profile/1553184874,"Mein Name ist Edgar Wiefel bin 45, und hatte die Idee zu Wunschbox vor 10 Jahren als ich meiner Sekretärin eine Kleinigkeit schenkte weil sie wirklich fleißig war, leider mochte sie Schokolade überhaupt nicht. So kam ich auf die Idee, das es doch toll wäre, wenn ich nachschauen könnte, was jemand mag - und was nicht. 
",May 2012,http://www.wunschbox.at,,
